Problem Number,Title,Slug,Internal ID,Difficulty,Paid Only,Favorite,Frequency
"433","Minimum Genetic Mutation","minimum-genetic-mutation","433","Medium","false","false","0"
"432","All O`one Data Structure","all-oone-data-structure","432","Hard","false","false","0"
"425","Word Squares","word-squares","425","Hard","true","false","0"
"424","Longest Repeating Character Replacement","longest-repeating-character-replacement","424","Medium","false","false","0"
"423","Reconstruct Original Digits from English","reconstruct-original-digits-from-english","423","Medium","false","false","0"
"422","Valid Word Square","valid-word-square","422","Easy","true","false","0"
"421","Maximum XOR of Two Numbers in an Array","maximum-xor-of-two-numbers-in-an-array","421","Medium","false","false","0"
"420","Strong Password Checker","strong-password-checker","420","Hard","false","false","0"
"419","Battleships in a Board","battleships-in-a-board","419","Medium","false","false","0"
"418","Sentence Screen Fitting","sentence-screen-fitting","418","Medium","true","false","0"
"417","Pacific Atlantic Water Flow","pacific-atlantic-water-flow","417","Medium","false","false","0"
"416","Partition Equal Subset Sum","partition-equal-subset-sum","416","Medium","false","false","0"
"415","Add Strings","add-strings","415","Easy","false","false","0"
"414","Third Maximum Number","third-maximum-number","414","Easy","false","false","0"
"413","Arithmetic Slices","arithmetic-slices","413","Medium","false","false","0"
"412","Fizz Buzz","fizz-buzz","412","Easy","false","false","0"
"411","Minimum Unique Word Abbreviation","minimum-unique-word-abbreviation","411","Hard","true","false","0"
"410","Split Array Largest Sum","split-array-largest-sum","410","Hard","false","false","0"
"409","Longest Palindrome","longest-palindrome","409","Easy","false","false","0"
"408","Valid Word Abbreviation","valid-word-abbreviation","408","Easy","true","false","0"
"407","Trapping Rain Water II","trapping-rain-water-ii","407","Hard","false","false","0"
"406","Queue Reconstruction by Height","queue-reconstruction-by-height","406","Medium","false","false","0"
"405","Convert a Number to Hexadecimal","convert-a-number-to-hexadecimal","405","Easy","false","false","0"
"404","Sum of Left Leaves","sum-of-left-leaves","404","Easy","false","false","0"
"403","Frog Jump","frog-jump","403","Hard","false","false","0"
"402","Remove K Digits","remove-k-digits","402","Medium","false","false","0"
"401","Binary Watch","binary-watch","401","Easy","false","false","0"
"400","Nth Digit","nth-digit","400","Medium","false","false","0"
"399","Evaluate Division","evaluate-division","399","Medium","false","false","0"
"398","Random Pick Index","random-pick-index","398","Medium","false","false","0"
"397","Integer Replacement","integer-replacement","397","Medium","false","false","0"
"396","Rotate Function","rotate-function","396","Medium","false","false","0"
"395","Longest Substring with At Least K Repeating Characters","longest-substring-with-at-least-k-repeating-characters","395","Medium","false","false","0"
"394","Decode String","decode-string","394","Medium","false","false","0"
"393","UTF-8 Validation","utf-8-validation","393","Medium","false","false","0"
"392","Is Subsequence","is-subsequence","392","Easy","false","false","0"
"391","Perfect Rectangle","perfect-rectangle","391","Hard","false","false","0"
"390","Elimination Game","elimination-game","390","Medium","false","false","0"
"389","Find the Difference","find-the-difference","389","Easy","false","false","0"
"388","Longest Absolute File Path","longest-absolute-file-path","388","Medium","false","false","0"
"387","First Unique Character in a String","first-unique-character-in-a-string","387","Easy","false","false","0"
"386","Lexicographical Numbers","lexicographical-numbers","386","Medium","false","false","0"
"385","Mini Parser","mini-parser","385","Medium","false","false","0"
"384","Shuffle an Array","shuffle-an-array","384","Medium","false","false","0"
"383","Ransom Note","ransom-note","383","Easy","false","false","0"
"382","Linked List Random Node","linked-list-random-node","382","Medium","false","false","0"
"381","Insert Delete GetRandom O(1) - Duplicates allowed","insert-delete-getrandom-o1-duplicates-allowed","381","Hard","false","false","0"
"380","Insert Delete GetRandom O(1)","insert-delete-getrandom-o1","380","Medium","false","false","0"
"379","Design Phone Directory","design-phone-directory","379","Medium","true","false","0"
"378","Kth Smallest Element in a Sorted Matrix","kth-smallest-element-in-a-sorted-matrix","378","Medium","false","false","0"
"377","Combination Sum IV","combination-sum-iv","377","Medium","false","false","0"
"376","Wiggle Subsequence","wiggle-subsequence","376","Medium","false","false","0"
"375","Guess Number Higher or Lower II","guess-number-higher-or-lower-ii","375","Medium","false","false","0"
"374","Guess Number Higher or Lower","guess-number-higher-or-lower","374","Easy","false","false","0"
"373","Find K Pairs with Smallest Sums","find-k-pairs-with-smallest-sums","373","Medium","false","false","0"
"372","Super Pow","super-pow","372","Medium","false","false","0"
"371","Sum of Two Integers","sum-of-two-integers","371","Medium","false","false","0"
"370","Range Addition","range-addition","370","Medium","true","false","0"
"369","Plus One Linked List","plus-one-linked-list","369","Medium","true","false","0"
"368","Largest Divisible Subset","largest-divisible-subset","368","Medium","false","false","0"
"367","Valid Perfect Square","valid-perfect-square","367","Easy","false","false","0"
"366","Find Leaves of Binary Tree","find-leaves-of-binary-tree","366","Medium","true","false","0"
"365","Water and Jug Problem","water-and-jug-problem","365","Medium","false","false","0"
"364","Nested List Weight Sum II","nested-list-weight-sum-ii","364","Medium","true","false","0"
"363","Max Sum of Rectangle No Larger Than K","max-sum-of-rectangle-no-larger-than-k","363","Hard","false","false","0"
"362","Design Hit Counter","design-hit-counter","362","Medium","true","false","0"
"361","Bomb Enemy","bomb-enemy","361","Medium","true","false","0"
"360","Sort Transformed Array","sort-transformed-array","360","Medium","true","false","0"
"359","Logger Rate Limiter","logger-rate-limiter","359","Easy","true","false","0"
"358","Rearrange String k Distance Apart","rearrange-string-k-distance-apart","358","Hard","true","false","0"
"357","Count Numbers with Unique Digits","count-numbers-with-unique-digits","357","Medium","false","false","0"
"356","Line Reflection","line-reflection","356","Medium","true","false","0"
"355","Design Twitter","design-twitter","355","Medium","false","false","0"
"354","Russian Doll Envelopes","russian-doll-envelopes","354","Hard","false","false","0"
"353","Design Snake Game","design-snake-game","353","Medium","true","false","0"
"352","Data Stream as Disjoint Intervals","data-stream-as-disjoint-intervals","352","Hard","false","false","0"
"351","Android Unlock Patterns","android-unlock-patterns","351","Medium","true","false","0"
"350","Intersection of Two Arrays II","intersection-of-two-arrays-ii","350","Easy","false","false","0"
"349","Intersection of Two Arrays","intersection-of-two-arrays","349","Easy","false","false","0"
"348","Design Tic-Tac-Toe","design-tic-tac-toe","348","Medium","true","false","0"
"347","Top K Frequent Elements","top-k-frequent-elements","347","Medium","false","false","0"
"346","Moving Average from Data Stream","moving-average-from-data-stream","346","Easy","true","false","0"
"345","Reverse Vowels of a String","reverse-vowels-of-a-string","345","Easy","false","false","0"
"344","Reverse String","reverse-string","344","Easy","false","false","0"
"343","Integer Break","integer-break","343","Medium","false","false","0"
"342","Power of Four","power-of-four","342","Easy","false","false","0"
"341","Flatten Nested List Iterator","flatten-nested-list-iterator","341","Medium","false","false","0"
"340","Longest Substring with At Most K Distinct Characters","longest-substring-with-at-most-k-distinct-characters","340","Medium","true","false","0"
"339","Nested List Weight Sum","nested-list-weight-sum","339","Medium","true","false","0"
"338","Counting Bits","counting-bits","338","Easy","false","false","0"
"337","House Robber III","house-robber-iii","337","Medium","false","false","0"
"336","Palindrome Pairs","palindrome-pairs","336","Hard","false","false","0"
"335","Self Crossing","self-crossing","335","Hard","false","false","0"
"334","Increasing Triplet Subsequence","increasing-triplet-subsequence","334","Medium","false","false","0"
"333","Largest BST Subtree","largest-bst-subtree","333","Medium","true","false","0"
"332","Reconstruct Itinerary","reconstruct-itinerary","332","Hard","false","false","0"
"331","Verify Preorder Serialization of a Binary Tree","verify-preorder-serialization-of-a-binary-tree","331","Medium","false","false","0"
"330","Patching Array","patching-array","330","Hard","false","false","0"
"329","Longest Increasing Path in a Matrix","longest-increasing-path-in-a-matrix","329","Hard","false","false","0"
"328","Odd Even Linked List","odd-even-linked-list","328","Medium","false","false","0"
"327","Count of Range Sum","count-of-range-sum","327","Hard","false","false","0"
"326","Power of Three","power-of-three","326","Easy","false","false","0"
"325","Maximum Size Subarray Sum Equals k","maximum-size-subarray-sum-equals-k","325","Medium","true","false","0"
"324","Wiggle Sort II","wiggle-sort-ii","324","Medium","false","false","0"
"323","Number of Connected Components in an Undirected Graph","number-of-connected-components-in-an-undirected-graph","323","Medium","true","false","0"
"322","Coin Change","coin-change","322","Medium","false","false","0"
"321","Create Maximum Number","create-maximum-number","321","Hard","false","false","0"
"320","Generalized Abbreviation","generalized-abbreviation","320","Medium","true","false","0"
"319","Bulb Switcher","bulb-switcher","319","Medium","false","false","0"
"318","Maximum Product of Word Lengths","maximum-product-of-word-lengths","318","Medium","false","false","0"
"317","Shortest Distance from All Buildings","shortest-distance-from-all-buildings","317","Hard","true","false","0"
"316","Remove Duplicate Letters","remove-duplicate-letters","316","Medium","false","false","0"
"315","Count of Smaller Numbers After Self","count-of-smaller-numbers-after-self","315","Hard","false","false","0"
"314","Binary Tree Vertical Order Traversal","binary-tree-vertical-order-traversal","314","Medium","true","false","0"
"313","Super Ugly Number","super-ugly-number","313","Medium","false","false","0"
"312","Burst Balloons","burst-balloons","312","Hard","false","false","0"
"311","Sparse Matrix Multiplication","sparse-matrix-multiplication","311","Medium","true","false","0"
"310","Minimum Height Trees","minimum-height-trees","310","Medium","false","false","0"
"309","Best Time to Buy and Sell Stock with Cooldown","best-time-to-buy-and-sell-stock-with-cooldown","309","Medium","false","false","0"
"308","Range Sum Query 2D - Mutable","range-sum-query-2d-mutable","308","Medium","true","false","0"
"307","Range Sum Query - Mutable","range-sum-query-mutable","307","Medium","false","false","0"
"306","Additive Number","additive-number","306","Medium","false","false","0"
